date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1399/09/12,1310,0,38162,0
1399/09/12,134,0,38162,0
1399/09/12,1383,0,37869,0
1399/09/12,140,0,38162,0
1399/09/12,150,0,38162,0
1399/09/12,150,0,38162,0
1399/09/12,151,0,38162,0
1399/09/12,165,0,38162,0
1399/09/12,1700,0,38162,0
1399/09/12,1949,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,20,0,38162,0
1399/09/12,2000,0,38162,0
1399/09/12,2000,0,38162,0
1399/09/12,2200,0,38162,0
1399/09/12,250,0,38162,0
1399/09/12,262,0,38162,0
1399/09/12,2656,0,37800,0
1399/09/12,274,0,38162,0
1399/09/12,276,0,37900,0
1399/09/12,30,0,38162,0
1399/09/12,300,0,38162,0
1399/09/12,3000,0,38162,0
1399/09/12,306,0,38162,0
1399/09/12,3179,0,38162,0
1399/09/12,3458,0,38162,0
1399/09/12,400,0,38162,0
1399/09/12,4081,0,38162,0
1399/09/12,50,0,38162,0
1399/09/12,500,0,38162,0
1399/09/12,500,0,38162,0
1399/09/12,500,0,38162,0
1399/09/12,51,0,38162,0
1399/09/12,520,0,38162,0
1399/09/12,562,0,38162,0
1399/09/12,574,0,38162,0
1399/09/12,577,0,38162,0
1399/09/12,5961,0,37800,0
1399/09/12,600,0,38162,0
1399/09/12,7,0,25000,0
1399/09/12,700,0,38162,0
1399/09/12,8724,0,37900,0
1399/09/16,0,7,0,26411
1399/09/17,0,25120,0,56847
1399/09/17,0,2525,0,56847
1399/09/17,0,2792,0,56847
1399/09/17,0,2999,0,56847
1399/09/18,104443,0,8941,0
1399/09/18,6190,0,8941,0
1399/09/18,89367,0,8941,0
1399/09/19,56,0,14484,0
1399/09/19,78,0,41430,0
1399/09/25,0,56,0,16872
1399/09/26,0,1000,0,15800
1399/09/26,0,1000,0,15810
1399/09/26,0,10938,0,15800
1399/09/26,0,1116,0,15800
1399/09/26,0,1262,0,15800
1399/09/26,0,1263,0,15800
1399/09/26,0,1308,0,15800
1399/09/26,0,1800,0,15800
1399/09/26,0,1990,0,15800
1399/09/26,0,2000,0,15800
1399/09/26,0,2490,0,15800
1399/09/26,0,3000,0,15800
1399/09/26,0,320,0,15800
1399/09/26,0,325,0,15800
1399/09/26,0,6000,0,15800
1399/09/26,0,700,0,15800
1399/09/26,0,800,0,15800
1399/09/26,0,8450,0,15800
1399/09/29,0,1000,0,10680
1399/09/29,0,10000,0,10680
1399/09/29,0,1393,0,10680
1399/09/29,0,14022,0,10680
1399/09/29,0,16220,0,41542
1399/09/29,0,1700,0,10650
1399/09/29,0,1798,0,10680
1399/09/29,0,2000,0,10680
1399/09/29,0,2000,0,10680
1399/09/29,0,2268,0,10650
1399/09/29,0,2622,0,10680
1399/09/29,0,3000,0,10680
1399/09/29,0,37712,0,41542
1399/09/29,0,38496,0,10680
1399/09/29,0,4158,0,10680
1399/09/29,0,4400,0,10680
1399/09/29,0,4960,0,10680
1399/09/29,0,500,0,41542
1399/09/29,0,6183,0,10650
1399/09/30,0,100,0,196040
1399/09/30,0,1000,0,196040
1399/09/30,0,1000,0,196040
1399/09/30,0,1000,0,196040
1399/09/30,0,1016,0,196040
1399/09/30,0,114,0,196040
1399/09/30,0,1176,0,196000
1399/09/30,0,125,0,196040
1399/09/30,0,1281,0,196040
1399/09/30,0,1441,0,196040
1399/09/30,0,150,0,196040
1399/09/30,0,150,0,196040
1399/09/30,0,166,0,196040
1399/09/30,0,1778,0,196040
1399/09/30,0,180,0,196040
1399/09/30,0,203,0,196040
1399/09/30,0,207,0,196040
1399/09/30,0,233,0,196040
1399/09/30,0,2513,0,196040
1399/09/30,0,253,0,196040
1399/09/30,0,270,0,196040
1399/09/30,0,300,0,196040
1399/09/30,0,300,0,196040
1399/09/30,0,300,0,196040
1399/09/30,0,3747,0,196040
1399/09/30,0,3998,0,196040
1399/09/30,0,4000,0,196040
1399/09/30,0,50,0,196040
1399/09/30,0,50,0,196040
1399/09/30,0,500,0,196040
1399/09/30,0,520,0,196040
1399/09/30,0,546,0,196040
1399/09/30,0,625,0,196040
1399/09/30,0,700,0,196040
1399/09/30,0,71,0,196040
1399/09/30,0,711,0,196040
1399/09/30,0,75,0,196040
1399/09/30,0,762,0,196040
1399/09/30,0,7705,0,196040
1399/09/30,0,787,0,196040
1399/09/30,0,82,0,196040
1399/09/30,0,900,0,196040
1399/09/30,0,9049,0,196000
1399/09/30,0,91,0,196040
1399/10/01,1,0,47715,0
1399/10/01,10,0,47715,0
1399/10/01,1000,0,11108,0
1399/10/01,1000,0,47715,0
1399/10/01,1000,0,47715,0
1399/10/01,1000,0,47715,0
1399/10/01,1000,0,47715,0
1399/10/01,1000,0,47715,0
1399/10/01,1027,0,47715,0
1399/10/01,1034,0,47715,0
1399/10/01,1050,0,47715,0
1399/10/01,1075,0,47715,0
1399/10/01,110,0,47715,0
1399/10/01,110,0,47715,0
1399/10/01,110,0,47715,0
1399/10/01,111,0,47715,0
1399/10/01,112,0,47715,0
1399/10/01,1134,0,47715,0
1399/10/01,1190,0,47715,0
1399/10/01,120,0,47715,0
1399/10/01,120,0,47715,0
1399/10/01,1205,0,47715,0
1399/10/01,125,0,47715,0
1399/10/01,1293,0,47715,0
1399/10/01,1321,0,47715,0
1399/10/01,1430,0,11108,0
1399/10/01,147,0,47715,0
1399/10/01,150,0,47715,0
1399/10/01,1500,0,47715,0
1399/10/01,1500,0,47715,0
1399/10/01,162,0,47715,0
1399/10/01,188,0,47715,0
1399/10/01,188,0,47715,0
1399/10/01,1900,0,11108,0
1399/10/01,1900,0,47715,0
1399/10/01,197,0,47715,0
1399/10/01,200,0,47715,0
1399/10/01,200,0,47715,0
1399/10/01,200,0,47715,0
1399/10/01,200,0,47715,0
1399/10/01,200,0,47715,0
1399/10/01,2000,0,11101,0
1399/10/01,2000,0,11108,0
1399/10/01,2201,0,47715,0
1399/10/01,222,0,47715,0
1399/10/01,225,0,47715,0
1399/10/01,2346,0,11108,0
1399/10/01,235,0,47715,0
1399/10/01,2600,0,47715,0
1399/10/01,279,0,47715,0
1399/10/01,284,0,47715,0
1399/10/01,300,0,47715,0
1399/10/01,300,0,47715,0
1399/10/01,329,0,47715,0
1399/10/01,351,0,47715,0
1399/10/01,390,0,47715,0
1399/10/01,4000,0,11108,0
1399/10/01,421,0,47715,0
1399/10/01,423,0,47715,0
1399/10/01,430,0,47715,0
1399/10/01,4398,0,47715,0
1399/10/01,464,0,47715,0
1399/10/01,472,0,47715,0
1399/10/01,489,0,47715,0
1399/10/01,5,0,47715,0
1399/10/01,5,0,47715,0
1399/10/01,500,0,11108,0
1399/10/01,500,0,47715,0
1399/10/01,500,0,47715,0
1399/10/01,500,0,47715,0
1399/10/01,500,0,47715,0
1399/10/01,500,0,47715,0
1399/10/01,5000,0,47715,0
1399/10/01,5000,0,47715,0
1399/10/01,5000,0,47715,0
1399/10/01,580,0,47715,0
1399/10/01,59,0,47715,0
1399/10/01,6,0,47715,0
1399/10/01,615,0,47715,0
1399/10/01,650,0,47715,0
1399/10/01,67,0,47715,0
1399/10/01,700,0,47715,0
1399/10/01,7300,0,47715,0
1399/10/01,80,0,47715,0
1399/10/01,805,0,47715,0
1399/10/01,8082,0,47715,0
1399/10/01,845,0,47715,0
1399/10/01,89,0,47715,0
1399/10/01,9,0,47715,0
1399/10/01,900,0,11108,0
1399/10/01,900,0,47715,0
1399/10/01,900,0,47715,0
1399/10/01,9708,0,11101,0
1399/10/02,0,10000,0,11091
1399/10/02,0,1358,0,11000
1399/10/02,0,14082,0,11000
1399/10/02,0,15731,0,11000
1399/10/02,0,20000,0,11000
1399/10/02,0,20000,0,11000
1399/10/02,0,4269,0,11000
1399/10/02,0,4560,0,11000
1399/10/03,0,1743,0,11230
1399/10/03,0,24700,0,11230
1399/10/03,0,3558,0,11230
1399/10/03,0,5783,0,11230
1399/10/03,1,0,2990,0
1399/10/03,10000,0,2990,0
1399/10/03,11952,0,2979,0
1399/10/03,1200,0,9142,0
1399/10/03,1700,0,2990,0
1399/10/03,1800,0,3003,0
1399/10/03,193223,0,9142,0
1399/10/03,2220,0,2979,0
1399/10/03,2280,0,3003,0
1399/10/03,2334,0,2990,0
1399/10/03,25000,0,2990,0
1399/10/03,25000,0,3003,0
1399/10/03,300,0,2990,0
1399/10/03,33537,0,3003,0
1399/10/03,3359,0,2990,0
1399/10/03,3435,0,2990,0
1399/10/03,3457,0,2990,0
1399/10/03,37090,0,2990,0
1399/10/03,45,0,2990,0
1399/10/03,46880,0,3003,0
1399/10/03,5000,0,2990,0
1399/10/03,5000,0,2990,0
1399/10/03,5000,0,2990,0
1399/10/03,5000,0,3003,0
1399/10/03,5577,0,9142,0
1399/10/03,6000,0,2990,0
1399/10/03,63631,0,3003,0
1399/10/03,6750,0,2990,0
1399/10/03,700,0,2979,0
1399/10/03,7000,0,3003,0
1399/10/03,70000,0,2990,0
1399/10/03,7029,0,2990,0
1399/10/03,8500,0,2990,0
1399/10/08,0,100000,0,2771
1399/10/08,0,19704,0,2771
1399/10/08,0,25000,0,2771
1399/10/08,0,55296,0,2771
1399/10/09,0,1000,0,11302
1399/10/09,0,10000,0,10985
1399/10/09,0,10000,0,11340
1399/10/09,0,10000,0,8368
1399/10/09,0,1030,0,10840
1399/10/09,0,10539,0,8390
1399/10/09,0,11202,0,10850
1399/10/09,0,13000,0,8382
1399/10/09,0,1461,0,10850
1399/10/09,0,14926,0,11302
1399/10/09,0,1700,0,11280
1399/10/09,0,17000,0,2800
1399/10/09,0,17270,0,2800
1399/10/09,0,17910,0,44376
1399/10/09,0,2000,0,2799
1399/10/09,0,2000,0,2799
1399/10/09,0,2000,0,2799
1399/10/09,0,2000,0,2799
1399/10/09,0,20000,0,8367
1399/10/09,0,20000,0,8367
1399/10/09,0,20214,0,10900
1399/10/09,0,2300,0,11000
1399/10/09,0,2423,0,2799
1399/10/09,0,2469,0,11280
1399/10/09,0,2500,0,8390
1399/10/09,0,279,0,8390
1399/10/09,0,30000,0,8367
1399/10/09,0,30000,0,8368
1399/10/09,0,31149,0,10900
1399/10/09,0,31821,0,2799
1399/10/09,0,3262,0,8382
1399/10/09,0,33311,0,10870
1399/10/09,0,35689,0,2799
1399/10/09,0,4000,0,2799
1399/10/09,0,4074,0,11302
1399/10/09,0,4221,0,11280
1399/10/09,0,4271,0,10840
1399/10/09,0,455,0,11300
1399/10/09,0,4658,0,10900
1399/10/09,0,4699,0,10840
1399/10/09,0,4762,0,10901
1399/10/09,0,500,0,11047
1399/10/09,0,5000,0,11280
1399/10/09,0,5000,0,2800
1399/10/09,0,5000,0,8368
1399/10/09,0,5000,0,8368
1399/10/09,0,50420,0,8367
1399/10/09,0,5049,0,10900
1399/10/09,0,51005,0,44376
1399/10/09,0,5300,0,11047
1399/10/09,0,5764,0,2799
1399/10/09,0,6000,0,11280
1399/10/09,0,6820,0,11047
1399/10/09,0,73033,0,2800
1399/10/09,0,770,0,10810
1399/10/09,0,780,0,10900
1399/10/09,0,8285,0,44376
1399/10/09,0,868,0,11002
1399/10/09,0,881,0,11302
1399/10/09,0,900,0,11280
1399/10/09,0,9230,0,10810
1399/10/09,10000,0,11367,0
1399/10/09,179243,0,11367,0
1399/10/09,20757,0,11367,0
1399/10/10,0,1000,0,245490
1399/10/10,0,1000,0,245490
1399/10/10,0,1004,0,249000
1399/10/10,0,13,0,256240
1399/10/10,0,6,0,256240
1399/10/10,1000,0,248990,0
1399/10/10,108,0,248990,0
1399/10/10,1781,0,248990,0
1399/10/10,2000,0,248990,0
1399/10/10,24750,0,248990,0
1399/10/10,2647,0,248990,0
1399/10/10,287,0,248990,0
1399/10/10,299,0,248990,0
1399/10/10,300,0,248990,0
1399/10/10,3132,0,256270,0
1399/10/10,350,0,248990,0
1399/10/10,41,0,248990,0
1399/10/10,500,0,248990,0
1399/10/10,52,0,248990,0
1399/10/10,568,0,248990,0
1399/10/10,85,0,248990,0
1399/10/10,920,0,248990,0
1399/10/10,955,0,248990,0
1399/10/17,2501,0,198720,0
1399/10/17,7,0,39800,0
1399/10/20,0,1000,0,195000
1399/10/20,0,500,0,205500
1399/10/21,0,100,0,194000
1399/10/21,0,100,0,298000
1399/10/21,0,100,0,300570
1399/10/21,0,100,0,300600
1399/10/21,0,1000,0,294900
1399/10/21,0,1000,0,298450
1399/10/21,0,1040,0,300600
1399/10/21,0,11,0,194000
1399/10/21,0,115,0,298000
1399/10/21,0,116,0,300600
1399/10/21,0,1263,0,299000
1399/10/21,0,129,0,300210
1399/10/21,0,13,0,299000
1399/10/21,0,14,0,300590
1399/10/21,0,140,0,300570
1399/10/21,0,1459,0,299000
1399/10/21,0,165,0,299000
1399/10/21,0,167,0,300600
1399/10/21,0,17,0,298000
1399/10/21,0,170,0,298000
1399/10/21,0,170,0,299000
1399/10/21,0,18,0,298000
1399/10/21,0,19,0,298000
1399/10/21,0,19,0,300590
1399/10/21,0,19,0,300600
1399/10/21,0,1904,0,300250
1399/10/21,0,20,0,298000
1399/10/21,0,20,0,298000
1399/10/21,0,20,0,298450
1399/10/21,0,20,0,299000
1399/10/21,0,20,0,300600
1399/10/21,0,2000,0,297870
1399/10/21,0,22,0,300600
1399/10/21,0,222,0,300600
1399/10/21,0,23,0,300600
1399/10/21,0,27,0,298000
1399/10/21,0,30,0,298000
1399/10/21,0,30,0,298000
1399/10/21,0,30,0,300600
1399/10/21,0,33,0,298450
1399/10/21,0,33,0,299000
1399/10/21,0,34,0,298450
1399/10/21,0,34,0,299000
1399/10/21,0,35,0,300570
1399/10/21,0,38,0,298450
1399/10/21,0,384,0,298000
1399/10/21,0,40,0,298000
1399/10/21,0,400,0,300600
1399/10/21,0,44,0,300600
1399/10/21,0,46,0,299000
1399/10/21,0,489,0,299000
1399/10/21,0,500,0,298490
1399/10/21,0,500,0,298490
1399/10/21,0,515,0,297930
1399/10/21,0,55,0,300600
1399/10/21,0,55,0,300600
1399/10/21,0,60,0,299000
1399/10/21,0,63,0,300590
1399/10/21,0,64,0,300600
1399/10/21,0,662,0,300600
1399/10/21,0,68,0,300600
1399/10/21,0,695,0,300600
1399/10/21,0,81,0,300570
1399/10/21,0,875,0,298450
1399/10/21,0,890,0,194000
1399/10/21,0,940,0,298000
1399/10/21,0,97,0,298000
1399/10/21,0,973,0,298000
1399/10/21,0,99,0,300600
1399/10/21,0,99,0,300600
1399/10/22,0,100,0,308000
1399/10/22,0,1000,0,307000
1399/10/22,0,1000,0,313450
1399/10/22,0,1571,0,308000
1399/10/22,0,18,0,307700
1399/10/22,0,20,0,307700
1399/10/22,0,20,0,308400
1399/10/22,0,230,0,313460
1399/10/22,0,265,0,308000
1399/10/22,0,3052,0,313460
1399/10/22,0,39,0,307700
1399/10/22,0,4148,0,313460
1399/10/22,0,64,0,308000
1399/10/22,0,64,0,309000
1399/10/22,0,646,0,313460
1399/10/22,0,80,0,309000
1399/10/22,0,856,0,309000
1399/10/22,0,90,0,312200
1399/10/22,0,910,0,312200
1399/10/22,0,923,0,307700
1399/10/22,0,924,0,313460
1399/10/22,0,980,0,308400
1399/10/23,1894,0,512000,0
1399/10/23,2965,0,512000,0
1399/10/23,4299,0,512000,0
1399/10/23,5000,0,512000,0
1399/10/23,5600,0,512000,0
1399/10/23,641,0,512000,0
1399/10/24,0,100,0,296240
1399/10/24,0,100,0,296240
1399/10/24,0,13,0,296240
1399/10/24,0,21,0,296240
1399/10/24,0,24,0,296240
1399/10/24,0,30,0,296240
1399/10/24,0,33,0,296240
1399/10/24,0,538,0,296240
1399/10/24,0,54,0,296240
1399/10/24,0,69,0,296240
1399/10/24,0,84,0,296240
1399/10/24,0,99,0,296240
1399/11/05,0,100,0,429970
1399/11/05,0,100,0,429970
1399/11/05,0,115,0,429970
1399/11/05,0,115,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,12,0,429970
1399/11/05,0,13,0,429970
1399/11/05,0,13,0,429970
1399/11/05,0,134,0,429970
1399/11/05,0,139,0,429970
1399/11/05,0,14,0,429970
1399/11/05,0,14,0,429970
1399/11/05,0,14,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,15,0,429970
1399/11/05,0,150,0,429970
1399/11/05,0,150,0,429970
1399/11/05,0,16,0,429970
1399/11/05,0,162,0,429970
1399/11/05,0,163,0,429970
1399/11/05,0,17,0,429970
1399/11/05,0,18,0,429970
1399/11/05,0,190,0,429970
1399/11/05,0,20,0,429970
1399/11/05,0,20,0,429970
1399/11/05,0,200,0,429970
1399/11/05,0,215,0,429970
1399/11/05,0,2270,0,429970
1399/11/05,0,23,0,429970
1399/11/05,0,2305,0,429970
1399/11/05,0,25,0,429970
1399/11/05,0,264,0,429970
1399/11/05,0,33,0,429970
1399/11/05,0,347,0,429970
1399/11/05,0,40,0,429970
1399/11/05,0,50,0,429970
1399/11/05,0,50,0,429970
1399/11/05,0,50,0,429970
1399/11/05,0,50,0,429970
1399/11/05,0,60,0,429970
1399/11/05,0,62,0,429970
1399/11/05,0,64,0,429970
1399/11/05,0,640,0,429970
1399/11/05,0,77,0,429970
1399/11/05,0,88,0,429970
1399/11/05,0,88,0,429970
1399/11/05,0,88,0,429970
1399/11/05,0,95,0,429970
1399/11/08,0,100,0,421620
1399/11/08,0,100,0,421620
1399/11/08,0,100,0,421620
1399/11/08,0,100,0,53799
1399/11/08,0,100,0,53996
1399/11/08,0,100,0,53997
1399/11/08,0,100,0,54096
1399/11/08,0,100,0,54098
1399/11/08,0,100,0,54102
1399/11/08,0,100,0,54104
1399/11/08,0,100,0,54105
1399/11/08,0,100,0,54106
1399/11/08,0,100,0,54152
1399/11/08,0,100,0,54162
1399/11/08,0,100,0,54270
1399/11/08,0,100,0,54272
1399/11/08,0,100,0,54273
1399/11/08,0,100,0,54274
1399/11/08,0,100,0,54275
1399/11/08,0,100,0,54876
1399/11/08,0,100,0,54878
1399/11/08,0,100,0,54879
1399/11/08,0,100,0,54880
1399/11/08,0,100,0,54883
1399/11/08,0,100,0,54883
1399/11/08,0,100,0,54885
1399/11/08,0,100,0,54886
1399/11/08,0,100,0,54887
1399/11/08,0,100,0,54888
1399/11/08,0,100,0,54890
1399/11/08,0,100,0,54890
1399/11/08,0,100,0,54891
1399/11/08,0,100,0,54891
1399/11/08,0,100,0,54892
1399/11/08,0,100,0,54893
1399/11/08,0,100,0,54895
1399/11/08,0,100,0,54896
1399/11/08,0,100,0,54896
1399/11/08,0,100,0,54899
1399/11/08,0,100,0,54899
1399/11/08,0,100,0,54990
1399/11/08,0,100,0,54991
1399/11/08,0,100,0,54991
1399/11/08,0,100,0,54992
1399/11/08,0,100,0,54992
1399/11/08,0,100,0,54994
1399/11/08,0,100,0,54995
1399/11/08,0,100,0,54996
1399/11/08,0,100,0,54996
1399/11/08,0,100,0,54996
1399/11/08,0,100,0,54997
1399/11/08,0,100,0,54997
1399/11/08,0,100,0,54999
1399/11/08,0,100,0,55304
1399/11/08,0,1000,0,421620
1399/11/08,0,1010,0,421620
1399/11/08,0,12,0,421620
1399/11/08,0,1426,0,421620
1399/11/08,0,150,0,53698
1399/11/08,0,150,0,53699
1399/11/08,0,150,0,53793
1399/11/08,0,150,0,53794
1399/11/08,0,150,0,53795
1399/11/08,0,150,0,53796
1399/11/08,0,150,0,53796
1399/11/08,0,150,0,53797
1399/11/08,0,150,0,53798
1399/11/08,0,150,0,53867
1399/11/08,0,150,0,53868
1399/11/08,0,150,0,53869
1399/11/08,0,150,0,53871
1399/11/08,0,150,0,53875
1399/11/08,0,150,0,53876
1399/11/08,0,150,0,53876
1399/11/08,0,150,0,53877
1399/11/08,0,150,0,53879
1399/11/08,0,150,0,53891
1399/11/08,0,150,0,53892
1399/11/08,0,150,0,53894
1399/11/08,0,150,0,53895
1399/11/08,0,150,0,53896
1399/11/08,0,150,0,53897
1399/11/08,0,150,0,53898
1399/11/08,0,150,0,53899
1399/11/08,0,150,0,53998
1399/11/08,0,150,0,54101
1399/11/08,0,150,0,54148
1399/11/08,0,150,0,54149
1399/11/08,0,150,0,54271
1399/11/08,0,150,0,55301
1399/11/08,0,1583,0,421620
1399/11/08,0,180,0,421620
1399/11/08,0,1810,0,54100
1399/11/08,0,1838,0,54230
1399/11/08,0,2,0,421620
1399/11/08,0,200,0,421620
1399/11/08,0,2000,0,421620
1399/11/08,0,2048,0,54550
1399/11/08,0,227,0,421620
1399/11/08,0,250,0,54550
1399/11/08,0,2571,0,421620
1399/11/08,0,288,0,55304
1399/11/08,0,30,0,421620
1399/11/08,0,30000,0,54500
1399/11/08,0,34,0,54998
1399/11/08,0,40,0,54888
1399/11/08,0,40,0,54889
1399/11/08,0,4000,0,55304
1399/11/08,0,42,0,54997
1399/11/08,0,43,0,54103
1399/11/08,0,460,0,54300
1399/11/08,0,50,0,421620
1399/11/08,0,50,0,421620
1399/11/08,0,50,0,421620
1399/11/08,0,50,0,53799
1399/11/08,0,53,0,55302
1399/11/08,0,551,0,54999
1399/11/08,0,57,0,54103
1399/11/08,0,58,0,54997
1399/11/08,0,60,0,54888
1399/11/08,0,60,0,54889
1399/11/08,0,612,0,55304
1399/11/08,0,634,0,421620
1399/11/08,0,6514,0,54100
1399/11/08,0,66,0,54998
1399/11/08,0,7008,0,54549
1399/11/08,0,766,0,54100
1399/11/08,0,97,0,55302
1399/11/08,50000,0,55201,0
1399/11/08,88954,0,55996,0
1399/11/11,0,104,0,56220
1399/11/11,0,150,0,56220
1399/11/11,0,177,0,56220
1399/11/11,0,1836,0,56349
1399/11/11,0,2680,0,56210
1399/11/11,0,2795,0,56350
1399/11/11,0,290,0,56220
1399/11/11,0,3707,0,56220
1399/11/11,0,413,0,56350
1399/11/11,0,4369,0,56350
1399/11/11,0,4401,0,56586
1399/11/11,0,7320,0,56210
1399/11/11,0,7757,0,56220
1399/11/11,0,916,0,56220
1399/11/11,10,0,176940,0
1399/11/11,10000,0,176940,0
1399/11/11,1040,0,176940,0
1399/11/11,1656,0,176940,0
1399/11/11,28,0,176940,0
1399/11/11,29,0,176940,0
1399/11/11,30,0,176940,0
1399/11/11,3277,0,176940,0
1399/11/11,343,0,176940,0
1399/11/11,80,0,176940,0
1399/11/11,8595,0,176940,0
1399/11/13,0,110,0,90350
1399/11/13,0,1111,0,89990
1399/11/13,0,200,0,90350
1399/11/13,0,2000,0,89100
1399/11/13,0,249,0,89990
1399/11/13,0,412,0,90350
1399/11/13,0,44,0,90350
1399/11/13,0,500,0,90350
1399/11/13,0,5000,0,90500
1399/11/13,0,593,0,89100
1399/11/13,0,60,0,89990
1399/11/13,0,70,0,90350
1399/11/13,0,80,0,90350
1399/11/13,1000,0,95520,0
1399/11/13,2385,0,95520,0
1399/11/13,250,0,95520,0
1399/11/13,300,0,95520,0
1399/11/13,500,0,95520,0
1399/11/13,5145,0,95500,0
1399/11/13,60,0,95520,0
1399/11/13,700,0,95520,0
1399/11/13,89,0,95520,0
1399/11/15,60,0,20500,0
1399/11/18,100,0,239000,0
1399/11/18,1513,0,236510,0
1399/11/18,16,0,239000,0
1399/11/18,189,0,236510,0
1399/11/18,208,0,238540,0
1399/11/18,2343,0,236530,0
1399/11/18,662,0,239000,0
1399/11/18,683,0,239000,0
1399/11/19,0,123,0,238400
1399/11/19,0,16,0,238300
1399/11/19,0,173,0,239990
1399/11/19,0,35,0,238400
1399/11/19,0,499,0,239990
1399/11/20,0,100,0,233040
1399/11/20,0,130,0,233040
1399/11/20,0,180,0,233040
1399/11/20,0,22,0,233040
1399/11/20,0,22,0,233040
1399/11/20,0,25,0,233040
1399/11/20,0,2583,0,233040
1399/11/20,0,300,0,15020
1399/11/20,0,3500,0,233040
1399/11/20,0,50,0,233040
1399/11/20,0,55,0,233040
1399/11/21,0,32,0,222200
1399/11/21,0,33,0,222200
1399/11/21,0,368,0,225600
1399/11/21,0,500,0,227000
1399/11/21,0,500,0,227200
1399/11/21,0,500,0,227800
1399/11/21,0,500,0,227900
1399/11/21,0,500,0,228000
1399/11/21,0,500,0,230000
1399/11/21,0,500,0,231070
1399/11/21,0,935,0,222200
1399/12/03,0,100,0,160279
1399/12/03,0,100,0,160279
1399/12/03,0,193,0,160279
1399/12/03,0,197,0,160279
1399/12/03,0,2000,0,160279
1399/12/03,0,370,0,160279
1399/12/03,0,40,0,160279
1399/12/11,0,200,0,139675
1399/12/11,0,37,0,139675
1399/12/11,0,37,0,139675
1399/12/11,0,40,0,139675
1399/12/11,0,40,0,139675
1399/12/11,0,60,0,139675
1399/12/11,0,70,0,139675
1399/12/11,0,70,0,139675
1399/12/11,0,857,0,139675
1399/12/12,0,25,0,139646
1399/12/12,0,36,0,139646
1399/12/16,0,1525,0,139383
1399/12/16,0,17242,0,139383
1399/12/16,0,313,0,139383
1399/12/16,0,362,0,139383
1399/12/16,0,400,0,139383
1399/12/16,0,60,0,139383
1399/12/16,0,714,0,139383
1399/12/18,0,100,0,53376
1399/12/18,0,100,0,53376
1399/12/18,0,100,0,53376
1399/12/18,0,108,0,53376
1399/12/18,0,1212,0,53376
1399/12/18,0,190,0,53376
1399/12/18,0,190,0,53376
1399/12/18,0,190,0,53376
1399/12/18,0,200,0,53376
1399/12/18,0,2323,0,53376
1399/12/18,0,2500,0,53376
1399/12/18,0,280,0,53376
1399/12/18,0,300,0,53376
1399/12/18,0,373,0,53376
1399/12/18,0,373,0,53376
1399/12/18,0,374,0,53376
1399/12/18,0,375,0,53376
1399/12/18,0,385,0,53376
1399/12/18,0,500,0,53376
1399/12/18,0,500,0,53376
1399/12/18,0,5000,0,53376
1399/12/18,0,567,0,53376
1399/12/18,0,7000,0,53376
1399/12/18,0,931,0,53376
1399/12/18,0,95,0,53376
1400/02/29,27,0,7842,0
1400/03/05,74,0,29950,0
1400/03/08,0,1000,0,80900
1400/03/08,0,1000,0,85000
1400/03/19,52,0,2200,0
1400/04/07,0,152,0,118120
1400/04/07,0,41,0,118120
1400/04/07,0,5574,0,118120
1400/04/22,160,0,9170,0
1400/04/22,443,0,9160,0
1400/04/22,4556,0,9170,0
1400/04/22,4995,0,9971,0
1400/04/22,5000,0,9160,0
1400/04/22,5271,0,9170,0
1400/04/22,5437,0,9160,0
1400/04/22,5443,0,9250,0
1400/04/22,5449,0,9140,0
1400/04/22,5455,0,9130,0
1400/04/22,5510,0,9040,0
1400/04/22,5522,0,9040,0
1400/04/22,875,0,9170,0
1400/05/10,395,0,122280,0
1400/05/11,1450,0,132950,0
1400/05/11,372,0,132950,0
1400/05/11,372,0,132950,0
1400/05/11,45,0,132950,0
1400/05/20,0,1000,0,8630
1400/05/20,0,1000,0,8717
1400/05/20,0,1000,0,8718
1400/05/20,0,12121,0,9220
1400/05/20,0,1257,0,9200
1400/05/20,0,2000,0,9210
1400/05/20,0,2000,0,9210
1400/05/20,0,2000,0,9210
1400/05/20,0,2000,0,9210
1400/05/20,0,2000,0,9210
1400/05/20,0,2000,0,9220
1400/05/20,0,2000,0,9220
1400/05/20,0,2000,0,9220
1400/05/20,0,2000,0,9220
1400/05/20,0,2000,0,9220
1400/05/20,0,2000,0,9220
1400/05/20,0,3000,0,9220
1400/05/20,0,495,0,8715
1400/05/20,0,500,0,8660
1400/05/20,0,500,0,8670
1400/05/20,0,500,0,8690
1400/05/20,0,5000,0,9220
1400/05/20,0,5000,0,9220
